,ip,evar31,session_id,visit_page_num,cust_hit_time_gmt,new_visit,video_play,page_event,browser,browser_height,browser_width,click_action_type,click_context_type,click_sourceid,color,connection_type,cookies,country,curr_factor,curr_rate,cust_hit_time_gmt.1,cust_visid,daily_visitor,date_time,domain,rptg_st_name,duplicate_purchase,evar27,evar29,evar31.1,evar61,event_list,exclude_hit,first_hit_time_gmt,geo_city,geo_country,geo_dma,geo_region,geo_zip,hitid_high,hitid_low,hit_source,hit_time_gmt,homepage,hourly_visitor,ip.1,java_enabled,javascript,language,last_hit_time_gmt,last_purchase_num,last_purchase_time_gmt,mobile_id,monthly_visitor,new_visit.1,os,page_event.1,paid_search,persistent_cookie,post_browser_height,post_browser_width,post_campaign,post_cookies,post_currency,post_cust_hit_time_gmt,post_cust_visid,post_evar27,post_evar29,post_evar31,post_evar34,post_evar38,post_evar41,post_evar43,post_evar57,post_evar61,post_event_list,post_java_enabled,post_page_event,post_persistent_cookie,post_product_list,post_prop6,post_prop27,post_prop29,post_prop49,post_search_engine,post_t_time_info,post_visid_high,post_visid_low,post_visid_type,post_zip,prev_page,prop6,prop27,prop29,prop49,quarterly_visitor,ref_type,resolution,sampled_hit,search_engine,search_page_num,secondary_hit,service,sourceid,stats_server,truncated_hit,t_time_info,user_agent,user_hash,userid,username,va_closer_detail,va_closer_id,va_finder_detail,va_finder_id,va_instance_event,va_new_engagement,visid_high,visid_low,visid_new,visid_timestamp,visid_type,visit_num,visit_page_num.1,visit_search_engine,visit_start_time_gmt,weekly_visitor,yearly_visitor,session_id.1,video_viewed_duration,video_segment_view,video_play.1,video_complete,ppv_stream,premium_stream,live_stream,live_stream_stop,social_sharing,search_sucess,voice_search_sucess,search_failure,message_key_nitification,hit_id,login_visit_id,link_id,exit_url,referral_url,att_access_id,cust_type_desc,dt
56,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,39,1457398101,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398101,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:48:21,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:37:20-0800,"502,500,504,503,704,700=50,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,205=50,176,149",0,1395860058,glendale,usa,803,ca,91204,3129738590608130048,6320381063919653183,1,1457398101,U,0,166.170.15.107,U,0,38,1457398061,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457398101,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:46:59-0800,"502,500,504,503,704,700=50,501,703,128,106,109,130,151,150,169,162,121,126,111,114,205=50,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:46:59 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,39,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,0,0,0,0,0,0,0,0,0,0,31297385906081300486320381063919653183,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
57,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,40,1457398126,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398126,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:48:46,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:48:46-0800,"507,514,513,515,128,130,160,103,126,225=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738644294795264,5292328889949909197,1,1457398126,U,0,166.170.15.107,U,0,38,1457398101,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398126,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:48:46-0800,"128,130,160,103,126,225,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:48:46 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,40,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297386442947952645292328889949909197,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
58,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,41,1457398138,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398138,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:48:58,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:48:57-0800,"507,514,513,515,148,128,109,130,154,160,101,120,126,114,282=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738670064599040,5670420136847215428,1,1457398138,U,0,166.170.15.107,U,0,38,1457398126,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398138,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:48:57-0800,"148,128,109,130,154,160,101,120,126,114,282=1.00,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:48:57 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,41,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297386700645990405670420136847215428,4025461384:2403281233,UNKNOWN,4:48PM,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
59,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,42,1457398138,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398138,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:48:58,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:48:57-0800,"507,514,513,515,141,128,130,160,126,229=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738670066171904,4921666962053930925,1,1457398138,U,0,166.170.15.107,U,0,38,1457398138,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398138,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:48:57-0800,"141,128,130,160,126,229,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:48:57 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,42,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,1,31297386700661719044921666962053930925,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
60,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,43,1457398150,0,1,50,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398150,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:49:10,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:49:07-0800,"507,514,513,515,502,500,504,503,701,128,106,109,130,160,151,150,169,162,121,161,126,111,114,222=1,176,197,137,156,149,289=1",0,1395860058,glendale,usa,803,ca,91204,3129738695834402816,5041640249554458569,1,1457398150,U,0,166.170.15.107,U,0,38,1457398138,0,0,205202,0,0,1986556880,50,0,Y,0,0,BAC-PG-CJ,U,USD,1457398150,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:48:57-0800,"502,500,504,503,701,128,106,109,130,151,150,169,162,121,126,111,114,222,176,197,137,156,149,289,170,171",U,50,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:48:57 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,43,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,1,0,0,0,1,0,0,0,0,0,0,31297386958344028165041640249554458569,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
61,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,44,1457398182,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398182,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:49:42,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:49:07-0800,"502,500,504,503,704,702,700=13,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,223=1,205=13,176,149",0,1395860058,glendale,usa,803,ca,91204,3129738764554305536,4655069466979028526,1,1457398182,U,0,166.170.15.107,U,0,38,1457398150,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457398182,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:48:57-0800,"502,500,504,503,704,702,700=13,501,703,128,106,109,130,151,150,169,162,121,126,111,114,223,205=13,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:48:57 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,44,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,1,0,0,0,0,0,0,0,0,0,31297387645543055364655069466979028526,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
62,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,45,1457398184,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398184,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:49:44,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:49:44-0800,"507,514,513,515,128,130,160,103,126,225=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738768848846848,5640196684450387728,1,1457398184,U,0,166.170.15.107,U,0,38,1457398182,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398184,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:49:44-0800,"128,130,160,103,126,225,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|3549501267_phx,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:49:44 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,45,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297387688488468485640196684450387728,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
63,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,46,1457398193,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398193,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:49:53,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:49:53-0800,"507,514,513,515,148,128,109,130,154,160,101,120,126,114,282=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738788176199680,5008976966896862455,1,1457398193,U,0,166.170.15.107,U,0,38,1457398184,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398193,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:49:53-0800,"148,128,109,130,154,160,101,120,126,114,282=1.00,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:49:53 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,46,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297387881761996805008976966896862455,4025461384:2403281233,UNKNOWN,4:49PM,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
64,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,47,1457398193,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398193,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:49:53,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:49:53-0800,"507,514,513,515,141,128,130,160,126,229=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129738788176199680,5325085495267467153,1,1457398193,U,0,166.170.15.107,U,0,38,1457398193,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398193,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:49:53-0800,"141,128,130,160,126,229,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:49:53 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,47,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,1,31297387881761996805325085495267467153,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2016-03-07
65,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,48,1457398206,0,1,50,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398206,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:50:06,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:50:04-0800,"507,514,513,515,502,500,504,503,701,128,106,109,130,160,151,150,169,162,121,161,126,111,114,222=1,176,197,137,156,149,289=1",0,1395860058,glendale,usa,803,ca,91204,3129738816095059968,5158246696622252421,1,1457398206,U,0,166.170.15.107,U,0,38,1457398193,0,0,205202,0,0,1986556880,50,0,Y,0,0,BAC-PG-CJ,U,USD,1457398206,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:49:53-0800,"502,500,504,503,701,128,106,109,130,151,150,169,162,121,126,111,114,222,176,197,137,156,149,289,170,171",U,50,Y,;;;;,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:49:53 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,48,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,1,0,0,0,1,0,0,0,0,0,0,31297388160950599685158246696622252421,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
66,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,49,1457398242,0,0,51,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398242,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:50:42,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:50:04-0800,"502,500,504,503,704,702,700=20,501,703,522,523,528,720=0,723=0,731=0,128,106,109,130,160,151,150,169,162,121,161,126,111,114,223=1,205=20,176,149",0,1395860058,glendale,usa,803,ca,91204,3129738893403324416,6027787798785062671,1,1457398242,U,0,166.170.15.107,U,0,38,1457398206,0,0,205202,0,0,1986556880,51,0,Y,0,0,BAC-PG-CJ,U,USD,1457398242,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:49:53-0800,"502,500,504,503,704,702,700=20,501,703,128,106,109,130,151,150,169,162,121,126,111,114,223,205=20,176,149,170,171",U,51,Y,;;;;,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:49:53 0 000,DIRECTV/4.3.011 CFNetwork/758.2.8 Darwin/15.0.0,2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,49,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,1,0,0,1,0,0,0,0,0,0,0,0,0,31297388934033244166027787798785062671,4025461384:2403281233,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
67,166.170.15.107,5311409,DTVAPPIPHONEPROD:4025461384:2403281233:212,50,1457398367,0,0,10,2661327960,0,0,0,0,0,0,4,U,304,2,1.0,1457398367,729858E202B780492B096020A0AE3F9C1E05,0,2016-03-07 16:52:47,mycingular.net,DTVAPPIPHONEPROD,0,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,2016-03-07T16:52:46-0800,"507,514,513,515,148,128,109,130,154,160,101,120,126,114,282=1,197,137,156",0,1395860058,glendale,usa,803,ca,91204,3129739161838354432,5041640249554467571,1,1457398367,U,0,166.170.15.107,U,0,38,1457398242,0,0,205202,0,0,1986556880,10,0,Y,0,0,BAC-PG-CJ,U,USD,1457398367,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,5311409,NO_ACCESSCARDID,iOS DVRScheduler 4.3.010,it|EP011775780080|White Collar,No Cart,DVR,2016-03-07T16:52:46-0800,"148,128,109,130,154,160,101,120,126,114,282=1.00,197,137,156",U,100,Y,;;;;,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,00/00/0000 00:00:00 0 480,4025461384,2403281233,0,::hash::0,0,5311409,MP|Null|Null|Null|Null|Null,A9AA70DBADC54FF9971E4D2BBD292EAA,dtvappiphoneprod,0,6,0,Y,0,0,1,pe,0,duplicated.hit,N,07/02/2016 16:52:46 0 000,Mozilla/5.0 (iPhone; CPU OS 9_2_1 like Mac OS X; en-US),2954868659,180087,dtvglobalvisitor,::hash::3446295893,10,::hash::1468169849,6,0,0,3115984507599669781,4611692658446861487,N,1450993357,3,212,50,0,1457396338,0,0,DTVAPPIPHONEPROD:4025461384:2403281233:212,0,0,0,0,0,0,0,0,0,0,0,0,0,31297391618383544325041640249554467571,4025461384:2403281233,UNKNOWN,4:52PM,UNKNOWN,UNKNOWN,EXISTING,2016-03-07
